LR,RF,XGB,LGB
0.05138314142213748,0.08578901240460335,0.1682033035904169,0.08566978009916311
0.5160329555120853,0.5850460138939962,0.5660873576998711,0.5612468597678736
0.06537553284276694,0.09837821880727651,0.1551209967583418,0.047647809832234635
0.10900532975264496,0.11478648305609823,0.19466018863022327,0.12502211292759052
0.6886945202862288,0.5775763605450404,0.5173524990677834,0.5738299198977892
0.15919904336116558,0.14743111174000095,0.2860209792852402,0.2310746479863517
0.5835705731426899,0.6245066038013714,0.6182543262839317,0.6037740649932108
0.12680706151812088,0.11343340002402119,0.18526030704379082,0.15549552772898378
0.7166144882159481,0.7564786128919629,0.6246439963579178,0.6108961595403717
0.09691512557135418,0.1303964693132351,0.18961807433515787,0.16715091467299048
0.10900532975264496,0.11478648305609823,0.19466018863022327,0.12502211292759052
0.23883829393158262,0.2821844980427267,0.29871777445077896,0.2348315269715947
0.9732839542955066,0.9766213669833964,0.8604602515697479,0.9614751650225857
0.08970821697958471,0.08446354880939523,0.1607903717085719,0.07766975157442127
0.9701217092720574,0.9786790211630703,0.8652992099523544,1.0060975095408515
0.8764095264515118,0.8752972160672089,0.8263502717018127,0.8893503485724197
0.13600590926390724,0.11042768115541104,0.17723629716783762,0.09901518904340947
0.07696112229495622,0.11381614079335356,0.20220758207142353,0.11970370755620806
0.5739381266535482,0.4861384117420097,0.48748574405908585,0.5360086021160031
0.6204458368019359,0.7377979312188842,0.5783361941576004,0.5757200757410241
0.16424400915067416,0.15146456500002142,0.21020665857940912,0.1693300888067975
0.41730493874116703,0.6511888253488298,0.6477633938193321,0.666353657103628
0.904782614931202,0.914922660553579,0.8512311428785324,0.921484533182442
0.3184416201817529,0.18832987003625917,0.2781470827758312,0.22789485556794525
0.8484179674750126,0.8970585086519597,0.8198021203279495,0.7843590270590411
0.04724974923093955,0.07189599088419174,0.149902512319386,0.052699528740437686
0.9532555896095106,0.982465392388683,0.860500693321228,0.9527099208769337
0.07696112229495622,0.11381614079335356,0.20220758207142353,0.11970370755620806
0.3245144924564064,0.37079006162650574,0.4720694348216057,0.39743456915419445
0.09691512557135418,0.1303964693132351,0.18961807433515787,0.16715091467299048
0.08970821697958471,0.08446354880939523,0.1607903717085719,0.07766975157442127
