LR,RF,XGB,LGB
0.07394475712060236,0.08875547312681004,0.20120770763605833,0.10239554463747298
0.6623070526240006,0.5725185635037603,0.6015478745102882,0.5819953032424199
0.08388186678211654,0.10092819710776256,0.16979550756514072,0.03082700008573832
0.10817309730056993,0.11742953753357921,0.20434930361807346,0.10603941855120752
0.675883819115746,0.5808306964090598,0.6313725262880325,0.5579236960029178
0.1555311918734582,0.13522003677717284,0.28016750514507294,0.2386840330454676
0.6503042744271416,0.6430553338383024,0.5535087957978249,0.6254026329523815
0.11574596446309766,0.12297918942397762,0.23555186949670315,0.20485573646087848
0.7852325395520725,0.7441486782197237,0.7279185056686401,0.6498125540973101
0.06889347457776143,0.11900672762995668,0.1881340378895402,0.11892962442536961
0.10769203233136887,0.10745706753995125,0.19982171058654785,0.10139650624039084
0.20866869863250084,0.20850059102703508,0.22110798116773367,0.1555415255677371
0.9654166892645714,0.9800315848599153,0.8375527858734131,0.9618232347815029
0.07668577967045459,0.08709630170799801,0.16758627467788756,0.054603464630962835
0.9692079471626036,0.9756682907362216,0.846989169716835,1.02306230823668
0.8528269786704739,0.8818669773289427,0.7802648395299911,0.8757289650441198
0.12327349135428152,0.10940034836229454,0.2310604304075241,0.10142836794356237
0.10727271596546578,0.10866521022957364,0.21461774036288261,0.12220649335556764
0.6011841847311445,0.5248497203685727,0.5800669342279434,0.5737778109880005
0.7079485713634766,0.720898632351394,0.6454841494560242,0.6136328778033847
0.15036940298814294,0.16442312226969158,0.26946110744029284,0.221768036687854
0.5420206386413885,0.6396136421770247,0.6276843994855881,0.630581029862366
0.8924443123948155,0.9231221606706228,0.8449565321207047,0.941388715939569
0.2892269836206964,0.20430808703390513,0.27201658487319946,0.26286897968577105
0.9481923413653948,0.8742933942264526,0.7895974069833755,0.7847058843740977
0.04312150140729078,0.08126460563283575,0.15910017874557525,0.01905424495318226
0.9255901577981345,0.9757204415244646,0.8428082317113876,0.9780659384794073
0.10727271596546578,0.10866521022957364,0.21461774036288261,0.12220649335556764
0.2731547441837112,0.3829567703701595,0.5806506648659706,0.44090592645285775
0.06787339527233871,0.12040917303581097,0.22227022424340248,0.12153142540570748
0.07668577967045459,0.08709630170799801,0.16758627467788756,0.054603464630962835
0.11741480273152857,0.12240806286235872,0.3185824416577816,0.23409662816017243
0.4976514947962075,0.6351340751476247,0.5885639786720276,0.5876579424413848
0.5023074023499149,0.586385595642617,0.35048801079392433,0.5690376641471727
0.34489628700131925,0.35988172856135736,0.4687221199274063,0.3858355204527397
0.10727533681236358,0.10950433972777569,0.2390698529779911,0.12011520985421668
0.6509252067127531,0.5375145141848225,0.4156045839190483,0.5365731749921306
0.6518280662489644,0.5232115286266843,0.3821902945637703,0.5034955429742971
0.10870078790915665,0.12275727550354812,0.21908294409513474,0.10603941855120752
0.14220510991647276,0.33874959231953716,0.47657062113285065,0.313940521976268
0.0630919369068754,0.08989223467453993,0.19301132764667273,0.10254996545886684
0.5683796640862,0.4431266951907087,0.6347004622220993,0.4826435145557986
0.07395400181796881,0.0888770134878376,0.20120770763605833,0.10239554463747298
0.8666619754500817,0.8770629439545391,0.803040124475956,0.8394218455224788
0.9612572788021312,0.9835411686176242,0.8449409157037735,1.0393076321469479
0.1077103186028959,0.12831074593835404,0.3124188482761383,0.13786587586705112
0.2721228843478945,0.3834750525149251,0.5484473928809166,0.42815169985951507
0.1076007679198901,0.10803797915455886,0.21258992329239845,0.11168217220871772
0.9595679079238294,0.9676954267710914,0.8442795276641846,0.9516924632969935
0.585556069506168,0.613356690778938,0.6948671117424965,0.6032523549175757
0.34818494256666677,0.3497156927684242,0.423358216881752,0.3750262851595761
0.17782080029946618,0.11933824621502613,0.18174618855118752,0.08735893413751944
0.5672598473845536,0.8595220698030328,0.8216037303209305,0.8736355187015064
0.8649955536080569,0.8761915533267386,0.6653415858745575,0.7078443424566228
0.17834138747397038,0.12331031889070267,0.22067063488066196,0.14101001613322928
0.2307966361684467,0.11475803828155512,0.19506187178194523,0.09274924043586055
0.07397436176526948,0.08828115857218519,0.1805826472118497,0.08116187316563547
0.2082237576820158,0.09133085712725168,0.23905960470438004,0.24433000535542285
0.09361800822648399,0.1124222481569728,0.19962665624916553,0.13551389018693027
0.9734799808665562,0.9843074840854609,0.8475049436092377,0.9918831782470046
0.10769203233136887,0.10745706753995125,0.19982171058654785,0.10139650624039084
0.17636508333757211,0.1202201695377736,0.22915499098598957,0.12316537715863458
0.1076007679198901,0.10803797915455886,0.21258992329239845,0.11168217220871772
0.6504456832440071,0.6511222433599927,0.6005288809537888,0.635151896184359
0.9186579995567107,0.7398585962980915,0.5119227841496468,0.589699219887087
0.8193747449404204,0.8803591776224883,0.7990674078464508,0.8801216970058943
0.6506732379472433,0.6186870312446701,0.6163979917764664,0.621016975512475
0.22677613333714355,0.25390994637827646,0.2233376083895564,0.2158654026725474
0.3502150240287647,0.4000746173170528,0.34296418353915215,0.37179846624759083
0.8453518867080967,0.782994471617167,0.7262169718742371,0.7158799047595821
0.6504825808408898,0.6314932025066371,0.6276904344558716,0.6360839516729755
